RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
41731323010152030080003BP2600372110101082-320202005;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003721;Mantenimiento CORRECTIVO, PREVENTIVO Y DOTACIÓN  A LOS CENTROS DE ADMINISTRACIÓN LOCAL INTEGRADA  DE SANTIAGO DE CALI;BP260037211010108;Realizar dotación de equipos y/o mobiliario a los Centros de Administración Local Integrada;2021760010207;45;4599;4599016;4599016;4599016;13230101;R.F. ICLD ;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080003;Intervenciones (mantenimiento correctivo, preventivo y dotación) realizadas a Centros de Administración Local Integrada;Organismo;SANTIAGO DE CALI;Reservas;Inversión; 119.240.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 119.240.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 119.240.000 
41731323010152030080003BP2600372110101092-320202008;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003721;Mantenimiento CORRECTIVO, PREVENTIVO Y DOTACIÓN  A LOS CENTROS DE ADMINISTRACIÓN LOCAL INTEGRADA  DE SANTIAGO DE CALI;BP260037211010109;Realizar estudios y diseños a los  Centros de Administración Local Integrada;2021760010207;45;4599;4599016;4599016;4599016;13230101;R.F. ICLD ;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080003;Intervenciones (mantenimiento correctivo, preventivo y dotación) realizadas a Centros de Administración Local Integrada;Organismo;SANTIAGO DE CALI;Reservas;Inversión; 61.778.604 ; -   ; -   ; -   ; -   ; -   ; -   ; 61.778.604 ; -   ; -   ; -   ; -   ; -   ; -   ; 61.778.604 
41731323010154030010001BP2600372410101062-320202006;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003724;Apoyo al Sistema de Participación Ciudadana en Santiago de  Cali;BP260037241010106;Apoyar logísticamente los procesos de articulación comunitaria del sistema de participación;2021760010204;45;4502;4502001;4502001;4502001;13230101;R.F. ICLD ;Libre destinación (Recursos Propios);2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010001;Sistema de participación ciudadana, funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 60.648.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 60.648.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 60.648.000 
4173R12100052030080002BP2600431520101032-320202008;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004315;Mantenimiento preventivo y correctivo de las sedes comunales de Santiago de Cali;BP260043152010103;Realizar estudios a la sede comunal del barrio La Base de la comuna 8;2022760010158;45;4599;4599016;4599016;4599016;R121000;Ingresos Corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080002;Intervenciones (mantenimiento correctivo y preventivo) realizadas a sedes comunales, salones comunales, Casetas Comunales;Organismo;SANTIAGO DE CALI;Reservas;Inversión; -   ; -   ; 10.139.247 ; -   ; -   ; -   ; -   ; 10.139.247 ; 10.139.247 ; 10.139.247 ; -   ; -   ; 10.139.247 ; -   ; -   
418112100054010010003BP2600256310101062-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002563;Fortalecimiento del inventario de los Bienes Inmuebles propiedad de Santiago de  Cali;BP260025631010106;Analizar  técnica y jurídicamente la tradición del Inmueble para definir la titularidad de los Bienes Inmuebles de propiedad de Santiago de Cali.;2020760010773;45;4599;4599028;4599028;4599028;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5401;Transición hacia Distrito Especial;5401001;Implementación de Cali Distrito ;54010010003;Inventario de Bienes Inmuebles actualizado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.224.754.410 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.224.754.410 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.224.754.410 
418112100054010010003BP2600256310301052-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002563;Fortalecimiento del inventario de los Bienes Inmuebles propiedad de Santiago de  Cali;BP260025631030105;Realizar la identificación de los avaluos comerciales, de renta y de reconstrucción a nuevo a ser avaluados;2020760010773;45;4599;4599028;4599028;4599028;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5401;Transición hacia Distrito Especial;5401001;Implementación de Cali Distrito ;54010010003;Inventario de Bienes Inmuebles actualizado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 36.269.046 ; -   ; -   ; -   ; -   ; -   ; -   ; 36.269.046 ; -   ; -   ; -   ; -   ; -   ; -   ; 36.269.046 
418112100054010010003BP2600256310301062-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002563;Fortalecimiento del inventario de los Bienes Inmuebles propiedad de Santiago de  Cali;BP260025631030106;Realizar avalúos comerciales de los bienes inmuebles;2020760010773;45;4599;4599028;4599028;4599028;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5401;Transición hacia Distrito Especial;5401001;Implementación de Cali Distrito ;54010010003;Inventario de Bienes Inmuebles actualizado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 14.352.282 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.352.282 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.352.282 
418112100054010010003BP2600256310301072-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002563;Fortalecimiento del inventario de los Bienes Inmuebles propiedad de Santiago de  Cali;BP260025631030107;Realizar avalúos de renta de los bienes inmuebles.;2020760010773;45;4599;4599028;4599028;4599028;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5401;Transición hacia Distrito Especial;5401001;Implementación de Cali Distrito ;54010010003;Inventario de Bienes Inmuebles actualizado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 25.438.680 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.438.680 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.438.680 
418112100054010010003BP2600256310301082-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002563;Fortalecimiento del inventario de los Bienes Inmuebles propiedad de Santiago de  Cali;BP260025631030108;Realizar avalúos de reconstrucción a nuevo de bienes inmuebles.;2020760010773;45;4599;4599028;4599028;4599028;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5401;Transición hacia Distrito Especial;5401001;Implementación de Cali Distrito ;54010010003;Inventario de Bienes Inmuebles actualizado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 224.927.859 ; -   ; -   ; -   ; -   ; -   ; -   ; 224.927.859 ; -   ; -   ; -   ; -   ; -   ; -   ; 224.927.859 
418112100054020010035BP2600264210101032-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002642;Conservación de las edificaciones de propiedad del Municipio de Santiago de  Cali;BP260026421010103;Elaborar y/o actualizar diseños y/o estudios tecnicos para la adecuación de los Centros de Administración Local Integradas (CALIs) propiedad de Santiago de Cali;2021760010047;45;4599;4599016;4599016;4599016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010035;Edificaciones de propiedad del Distrito, mantenidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 276.891.968 ; -   ; -   ; -   ; -   ; -   ; -   ; 276.891.968 ; -   ; -   ; -   ; -   ; -   ; -   ; 276.891.968 
418112100054020010035BP2600264210201012-3201010010214;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002642;Conservación de las edificaciones de propiedad del Municipio de Santiago de  Cali;BP260026421020101;Realizar obras de adecuación de infraestructura a los bienes inmuebles de Interés Cultural propiedad del Municipio de Santiago de Cali;2021760010047;45;4599;4599016;4599016;4599016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-3201010010214;Otros edificios no residenciales;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010035;Edificaciones de propiedad del Distrito, mantenidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 871.983.983 ; -   ; -   ; -   ; -   ; -   ; -   ; 871.983.983 ; -   ; -   ; -   ; -   ; -   ; -   ; 871.983.983 
418112100054020010035BP2600264210201032-3201010050201;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002642;Conservación de las edificaciones de propiedad del Municipio de Santiago de  Cali;BP260026421020103;Realizar el seguimiento a la ejecución de obras de  adecuación de infraestructura a los bienes inmuebles de interés cultural  propiedad del Municipio de Santiago de Cali.;2021760010047;45;4599;4599016;4599016;4599016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-3201010050201;Investigación y desarrollo;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010035;Edificaciones de propiedad del Distrito, mantenidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 61.038.879 ; -   ; -   ; -   ; -   ; -   ; -   ; 61.038.879 ; -   ; -   ; -   ; -   ; -   ; -   ; 61.038.879 
418112100054020010035BP2600264210201052-3201010010214;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002642;Conservación de las edificaciones de propiedad del Municipio de Santiago de  Cali;BP260026421020105;Realizar obras de adeacuación en la infraestructura de los Centros de Administración Local Integradas (CALIs) propiedad de Santiago de Cali;2021760010047;45;4599;4599016;4599016;4599016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-3201010010214;Otros edificios no residenciales;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010035;Edificaciones de propiedad del Distrito, mantenidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.422.092.226 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.422.092.226 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.422.092.226 
418112100054020010035BP2600264210201062-3201010050201;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26002642;Conservación de las edificaciones de propiedad del Municipio de Santiago de  Cali;BP260026421020106;Realizar el seguimiento a la ejecución de obras de  adecuación de infraestructura de los Centros de Administración Local Integradas (CALIs) propiedad de Santiago de Cali.;2021760010047;45;4599;4599016;4599016;4599016;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-3201010050201;Investigación y desarrollo;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010035;Edificaciones de propiedad del Distrito, mantenidas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 41.015.806 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.015.806 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.015.806 
418112100054020010037BP2600471010101012-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26004710;Fortalecimiento en la implementación de la Metodología del Plan Estratégico de Seguridad Vial en la Alcaldía de Santiago de  Cali;BP260047101010101;Realizar procesos de capacitación a servidores públicos y funcionarios identificados.;2023760010023;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010037;Plan Estratégico de Seguridad vial fortalecido;Organismo;SANTIAGO DE CALI;Actual;Inversión; 25.312.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.312.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.312.000 
418112100054020010037BP2600471010101022-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26004710;Fortalecimiento en la implementación de la Metodología del Plan Estratégico de Seguridad Vial en la Alcaldía de Santiago de  Cali;BP260047101010102;Realizar procesos de evaluación médica psicosensométrica, teóricas, prácticas y epidemiologicas a servidores públicos que conducen el parque automotor de propiedad de Santiago de Cali;2023760010023;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010037;Plan Estratégico de Seguridad vial fortalecido;Organismo;SANTIAGO DE CALI;Actual;Inversión; 26.448.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 26.448.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 26.448.000 
418112100054020010037BP2600471010101032-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26004710;Fortalecimiento en la implementación de la Metodología del Plan Estratégico de Seguridad Vial en la Alcaldía de Santiago de  Cali;BP260047101010103;Realizar proceso de contratación de asesoria especializada para la implementación del Plan Estrategico de Seguridad Vial en la Alcaldia de Santiago de Cali;2023760010023;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010037;Plan Estratégico de Seguridad vial fortalecido;Organismo;SANTIAGO DE CALI;Actual;Inversión; 30.226.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 30.226.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 30.226.800 
418112100054020010037BP2600471010101042-320201003;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26004710;Fortalecimiento en la implementación de la Metodología del Plan Estratégico de Seguridad Vial en la Alcaldía de Santiago de  Cali;BP260047101010104;Adquirir material P.O.P para ser entregados a los servidores publicos y funcionarios identificados;2023760010023;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010037;Plan Estratégico de Seguridad vial fortalecido;Organismo;SANTIAGO DE CALI;Actual;Inversión; 57.960.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 57.960.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 57.960.000 
418112100054020010037BP2600471010201012-320202008;4181;Unidad Administrativa Especial de Gestión de Bienes y Servicios;BP26004710;Fortalecimiento en la implementación de la Metodología del Plan Estratégico de Seguridad Vial en la Alcaldía de Santiago de  Cali;BP260047101020101;Realizar la revisión preventiva de seguridad a los vehiculos que hacen parte del parque automotor de la Alcaldía de Santiago de Cali, Identificando asi las necesidades de kit de seguridad vial y elementos de protección;2023760010023;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010037;Plan Estratégico de Seguridad vial fortalecido;Organismo;SANTIAGO DE CALI;Actual;Inversión; 19.355.100 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.355.100 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.355.100 
