 Centro Gestor ; Nombre Centro Gestor ; Area Funcional ; Nombre Area Funcional ; Propósito ; Nombre Propósito ; Reto ; Nombre Reto ; Programa ; Nombre Programa ; BPIN ; BP ; Nombre Proyecto ; Programa Presupuestal ; Nombre Actividad ; Pospre ; Nombre Pospre ; Fondo ; Nombre fondo ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4183;Unidad Administrativa Especial de Protección Animal;62020030003;Acciones para la prevención y mitigación del maltrato animal en el distrito de Santiago de Cali realizadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010123;BP26005308;Fortalecimiento de la cultura de protección de los animales en Santiago de  Cali.;BP260053082010103;Realizar acciones educativas en temas de protección y el bienestar animal;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 142.913.160 ; -   ; -   ; -   ; -   ; -   ; -   ; 142.913.160 ; 36.042.000 ; 36.042.000 ; 6.007.000 ; 6.007.000 ; 36.042.000 ; -   ; 106.871.160 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030003;Acciones para la prevención y mitigación del maltrato animal en el distrito de Santiago de Cali realizadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010123;BP26005308;Fortalecimiento de la cultura de protección de los animales en Santiago de  Cali.;BP260053082010104;Promover estrategias de articulación con grupos de valor relacionados con el bienestar y protección animal;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 57.466.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 57.466.800 ; 41.085.000 ; 41.085.000 ; 5.445.000 ; -   ; 41.085.000 ; -   ; 16.381.800 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030003;Acciones para la prevención y mitigación del maltrato animal en el distrito de Santiago de Cali realizadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010123;BP26005308;Fortalecimiento de la cultura de protección de los animales en Santiago de  Cali.;BP260053082010105;Desarrollar proyectos de investigación sobre el bienestar y la protección animal;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 19.172.160 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.172.160 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.172.160 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030003;Acciones para la prevención y mitigación del maltrato animal en el distrito de Santiago de Cali realizadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010123;BP26005308;Fortalecimiento de la cultura de protección de los animales en Santiago de  Cali.;BP260053082010106;Implementar acciones para la promoción del bienestar animal.;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 30.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 30.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 30.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030004;Animales domésticos adoptados;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141020101;Realizar acompañamiento en los procesos de adopción de animales;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 152.500.320 ; -   ; -   ; -   ; -   ; -   ; -   ; 152.500.320 ; 71.505.000 ; 71.505.000 ; 7.755.000 ; -   ; 71.505.000 ; -   ; 80.995.320 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030101;Realizar movilización de animales;2-3201010030701;"Vehículos automotores, remolques y semirremolques; y sus partes, piezas y accesorios";121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 10.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 10.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 10.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030103;Realizar estrategias de comunicaciones para la promoción del bienestar animal;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 162.755.600 ; -   ; -   ; -   ; -   ; -   ; -   ; 162.755.600 ; -   ; -   ; -   ; -   ; -   ; -   ; 162.755.600 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030104;Realizar acciones para la atención integral del bienestar animal;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 2.175.322.381 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.175.322.381 ; 1.891.501.500 ; 1.891.501.500 ; 282.088.000 ; 18.849.000 ; 1.891.501.500 ; -   ; 283.820.881 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030106;Dotar con alimentos a los animales atendidos;2-320201002;"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero";121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 250.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 250.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 250.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030107;Dotar con medicamentos e insumos veterinarios a los animales atendidos;2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 600.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 600.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 600.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030115;Realizar estrategias de comunicaciones para la promoción del bienestar animal;2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 40.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030117;Adquirir equipos especializados e implementos  para la atención integral;2-3201010030208;Otra maquinaria para usos especiales y sus partes y piezas;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 20.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030119;Dotar con medicamentos e insumos veterinarios a los animales atendidos;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 23.760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 23.760.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 23.760.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030120;Adquirir equipos especializados e implementos  para la atención integral;2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030121;Adquirir equipos especializados e implementos  para la atención integral;2-3201010030302;Maquinaria de informática y sus partes, piezas y accesorios;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030005;Atención veterinaria de animales domésticos realizada;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141030122;Alquilar espacio para la atención integral;2-320202007;Servicios financieros y servicios conexos, servicios inmobiliarios y servicios de leasing;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 60.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 60.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 60.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030006;Denuncias atendidas por presunto maltrato animal;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010123;BP26005308;Fortalecimiento de la cultura de protección de los animales en Santiago de  Cali.;BP260053082020101;Realizar acciones para la inspección y vigilancia de los animales de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 144.823.680 ; -   ; -   ; -   ; -   ; -   ; -   ; 144.823.680 ; 75.924.000 ; 75.924.000 ; 12.654.000 ; 9.240.000 ; 75.924.000 ; -   ; 68.899.680 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030006;Denuncias atendidas por presunto maltrato animal;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010123;BP26005308;Fortalecimiento de la cultura de protección de los animales en Santiago de  Cali.;BP260053082020102;Adquirir equipos e insumos para la operación en campo de inspección y vigilancia;2-3201010030208;Otra maquinaria para usos especiales y sus partes y piezas;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 6.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030006;Denuncias atendidas por presunto maltrato animal;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010123;BP26005308;Fortalecimiento de la cultura de protección de los animales en Santiago de  Cali.;BP260053082020105;Adquirir equipos e insumos para la operación en campo de inspección y vigilancia;2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 5.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030008;Mantenimiento y adecuación del Centro de Bienestar Animal realizado;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141010103;Realizar mantenimiento y adecuaciones a los equipos e instalaciones del CBA;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.150.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.150.000.000 ; 454.728.402 ; 108.655.245 ; -   ; -   ; 108.655.245 ; 346.073.157 ; 695.271.598 ;Recursos Propios de Libre Destinación
4183;Unidad Administrativa Especial de Protección Animal;62020030008;Mantenimiento y adecuación del Centro de Bienestar Animal realizado;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010124;BP26005414;Mejoramiento de la atención y cuidado integral de los animales en el Centro de Bienestar Animal de Santiago de Cali;BP260054141010105;Adquirir material e insumos para la operación del CBA;2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 15.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 15.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 15.000.000 ;Recursos Propios de Libre Destinación
