RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
416212100052030080005BP2600496110101042-320202008;4162;Secretaría del Deporte y la Recreación;BP26004961;Adecuación de espacios públicos deportivos y recreativos de la comuna 8 del distrito especial de Santiago de Cali;BP260049611010104;Realizar la interventoria del proyecto;2023760010093;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 8;Actual;Inversión; 41.777.143 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.777.143 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.777.143 
416212100052030080005BP2600496210101012-320202005;4162;Secretaría del Deporte y la Recreación;BP26004962;Adecuación de espacios públicos deportivos y recreativos de la comuna 10 del distrito especial de Santiago de Cali;BP260049621010101;Realizar la adecuación del polideportivo El Guabal;2023760010094;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 10;Actual;Inversión; 105.912.657 ; -   ; -   ; -   ; -   ; -   ; -   ; 105.912.657 ; -   ; -   ; -   ; -   ; -   ; -   ; 105.912.657 
416212100052030080005BP2600496210101022-320202005;4162;Secretaría del Deporte y la Recreación;BP26004962;Adecuación de espacios públicos deportivos y recreativos de la comuna 10 del distrito especial de Santiago de Cali;BP260049621010102;Realizar la adecuación del polideportivo La Selva;2023760010094;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 10;Actual;Inversión; 128.143.469 ; -   ; -   ; -   ; -   ; -   ; -   ; 128.143.469 ; -   ; -   ; -   ; -   ; -   ; -   ; 128.143.469 
416212100052030080005BP2600496210101032-320202005;4162;Secretaría del Deporte y la Recreación;BP26004962;Adecuación de espacios públicos deportivos y recreativos de la comuna 10 del distrito especial de Santiago de Cali;BP260049621010103;Realizar la adecuacion del polideportivo Panamericano;2023760010094;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 10;Actual;Inversión; 34.745.864 ; -   ; -   ; -   ; -   ; -   ; -   ; 34.745.864 ; -   ; -   ; -   ; -   ; -   ; -   ; 34.745.864 
416212100052030080005BP2600496210101042-320202005;4162;Secretaría del Deporte y la Recreación;BP26004962;Adecuación de espacios públicos deportivos y recreativos de la comuna 10 del distrito especial de Santiago de Cali;BP260049621010104;Realizar la adecuacion del polideportivo Pasoancho;2023760010094;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 10;Actual;Inversión; 64.795.605 ; -   ; -   ; -   ; -   ; -   ; -   ; 64.795.605 ; -   ; -   ; -   ; -   ; -   ; -   ; 64.795.605 
416212100052030080005BP2600496210101052-320202008;4162;Secretaría del Deporte y la Recreación;BP26004962;Adecuación de espacios públicos deportivos y recreativos de la comuna 10 del distrito especial de Santiago de Cali;BP260049621010105;Realizar la interventoria del proyecto;2023760010094;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 10;Actual;Inversión; 23.351.831 ; -   ; -   ; -   ; -   ; -   ; -   ; 23.351.831 ; -   ; -   ; -   ; -   ; -   ; -   ; 23.351.831 
416212100052030080005BP2600496310101012-320202005;4162;Secretaría del Deporte y la Recreación;BP26004963;Adecuación de espacios públicos deportivos y recreativos de la comuna 11 del distrito especial de Santiago de Cali;BP260049631010101;Realizar la adecuación del parque recreativo la independencia;2023760010103;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 11;Actual;Inversión; 171.212.150 ; -   ; -   ; -   ; -   ; -   ; -   ; 171.212.150 ; -   ; -   ; -   ; -   ; -   ; -   ; 171.212.150 
416212100052030080005BP2600496310101032-320202005;4162;Secretaría del Deporte y la Recreación;BP26004963;Adecuación de espacios públicos deportivos y recreativos de la comuna 11 del distrito especial de Santiago de Cali;BP260049631010103;Realizar la adecuación del parque recreativo Aguablanca;2023760010103;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 11;Actual;Inversión; 316.834.349 ; -   ; -   ; -   ; -   ; -   ; -   ; 316.834.349 ; -   ; -   ; -   ; -   ; -   ; -   ; 316.834.349 
416212100052030080005BP2600496310101072-320202005;4162;Secretaría del Deporte y la Recreación;BP26004963;Adecuación de espacios públicos deportivos y recreativos de la comuna 11 del distrito especial de Santiago de Cali;BP260049631010107;Realizar la adecuacion de la cancha sintetica San Benito;2023760010103;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 11;Actual;Inversión; 160.499.144 ; -   ; -   ; -   ; -   ; -   ; -   ; 160.499.144 ; -   ; -   ; -   ; -   ; -   ; -   ; 160.499.144 
416212100052030080005BP2600496310101082-320202008;4162;Secretaría del Deporte y la Recreación;BP26004963;Adecuación de espacios públicos deportivos y recreativos de la comuna 11 del distrito especial de Santiago de Cali;BP260049631010108;Realizar la interventoria del proyecto;2023760010103;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 11;Actual;Inversión; 45.398.195 ; -   ; -   ; -   ; -   ; -   ; -   ; 45.398.195 ; -   ; -   ; -   ; -   ; -   ; -   ; 45.398.195 
416212100052030080005BP2600496410101012-320202005;4162;Secretaría del Deporte y la Recreación;BP26004964;Adecuación de polideportivos de la comuna 11 del distrito especial de Santiago de Cali;BP260049641010101;Realizar la adecuación del polideportivo Ciudad Modelo Terpel;2023760010104;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 11;Actual;Inversión; 85.022.972 ; -   ; -   ; -   ; -   ; -   ; -   ; 85.022.972 ; -   ; -   ; -   ; -   ; -   ; -   ; 85.022.972 
416212100052030080005BP2600496410101032-320202005;4162;Secretaría del Deporte y la Recreación;BP26004964;Adecuación de polideportivos de la comuna 11 del distrito especial de Santiago de Cali;BP260049641010103;Realizar la adecuacion del polideportivo La Gran Colombia;2023760010104;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 11;Actual;Inversión; 149.926.621 ; -   ; -   ; -   ; -   ; -   ; -   ; 149.926.621 ; -   ; -   ; -   ; -   ; -   ; -   ; 149.926.621 
416212100052030080005BP2600496410101042-320202005;4162;Secretaría del Deporte y la Recreación;BP26004964;Adecuación de polideportivos de la comuna 11 del distrito especial de Santiago de Cali;BP260049641010104;Realizar la adecuacion del polideportivo Los Consquistadores;2023760010104;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 11;Actual;Inversión; 77.431.440 ; -   ; -   ; -   ; -   ; -   ; -   ; 77.431.440 ; -   ; -   ; -   ; -   ; -   ; -   ; 77.431.440 
416212100052030080005BP2600496410101062-320202008;4162;Secretaría del Deporte y la Recreación;BP26004964;Adecuación de polideportivos de la comuna 11 del distrito especial de Santiago de Cali;BP260049641010106;Realizar la interventoria del proyecto;2023760010104;45;4599;4302067;4302067;4302067;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 11;Actual;Inversión; 21.866.672 ; -   ; -   ; -   ; -   ; -   ; -   ; 21.866.672 ; -   ; -   ; -   ; -   ; -   ; -   ; 21.866.672 
416212100052030080005BP2600496610101012-320202005;4162;Secretaría del Deporte y la Recreación;BP26004966;Adecuación de espacios públicos deportivos y recreativos de la comuna 13 del distrito especial de Santiago de Cali;BP260049661010101;Realizar la adecuación de la cancha sintetica del parque recreativo Calipso III;2023760010105;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 13;Actual;Inversión; 212.620.357 ; -   ; -   ; -   ; -   ; -   ; -   ; 212.620.357 ; -   ; -   ; -   ; -   ; -   ; -   ; 212.620.357 
416212100052030080005BP2600496610101052-320202005;4162;Secretaría del Deporte y la Recreación;BP26004966;Adecuación de espacios públicos deportivos y recreativos de la comuna 13 del distrito especial de Santiago de Cali;BP260049661010105;Realizar la adecuación de la cancha multiple los lagos;2023760010105;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 13;Actual;Inversión; 174.770.407 ; -   ; -   ; -   ; -   ; -   ; -   ; 174.770.407 ; -   ; -   ; -   ; -   ; -   ; -   ; 174.770.407 
416212100052030080005BP2600496610101092-320202008;4162;Secretaría del Deporte y la Recreación;BP26004966;Adecuación de espacios públicos deportivos y recreativos de la comuna 13 del distrito especial de Santiago de Cali;BP260049661010109;Realizar la interventoria del proyecto;2023760010105;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 13;Actual;Inversión; 27.117.353 ; -   ; -   ; -   ; -   ; -   ; -   ; 27.117.353 ; -   ; -   ; -   ; -   ; -   ; -   ; 27.117.353 
416212100052030080005BP2600496710101012-320202005;4162;Secretaría del Deporte y la Recreación;BP26004967;Adecuación de espacios públicos deportivos y recreativos de la comuna 18 del distrito especial de Santiago de Cali;BP260049671010101;Realizar la adecuación del parque recreativo barrio Caldas.;2023760010106;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 18;Actual;Inversión; 248.161.401 ; -   ; -   ; -   ; -   ; -   ; -   ; 248.161.401 ; -   ; -   ; -   ; -   ; -   ; -   ; 248.161.401 
